generation,N_shifts,logPrior,logLik,eventRate,acceptRate
6140000,131,1142.81,19290.3,62.8469,0.194
6141000,134,1174.2,19280,62.8469,0.176
6142000,135,1192.97,19276.1,56.1887,0.188
6143000,137,1184.46,19286.1,82.5703,0.193
6144000,134,1173.2,19271.7,63.031,0.193
6145000,136,1196.13,19263.6,63.031,0.197
6146000,137,1198.62,19297,71.511,0.195
6147000,140,1218.92,19277.4,71.511,0.179
6148000,137,1174.2,19254.9,80.0607,0.188
6149000,139,1208.22,19271.6,66.2993,0.194
6150000,134,1166.28,19256.9,65.4608,0.181
6151000,135,1169.07,19257.3,71.7244,0.203
6152000,140,1216.1,19250.1,67.1824,0.188
6153000,141,1223.93,19259.3,70.4209,0.191
6154000,149,1291.99,19268.9,79.8465,0.22
6155000,151,1319.64,19265.2,75.6244,0.213
6156000,157,1359.46,19251.8,86.1493,0.197
6157000,160,1384.88,19243.8,86.1493,0.199
6158000,159,1385.47,19248.6,78.1448,0.21
6159000,155,1346.33,19262.4,77.1311,0.201
6160000,149,1293.57,19253,77.1311,0.187
6161000,151,1328.22,19252.6,67.4661,0.187
6162000,155,1344.51,19249.5,80.7988,0.199
6163000,153,1328.82,19250.5,71.4097,0.18
6164000,144,1249.12,19231.3,66.8829,0.224
6165000,148,1266.35,19237.2,89.149,0.225
6166000,154,1330.11,19249.8,82.4409,0.199
6167000,154,1340.24,19262.7,71.8487,0.174
6168000,146,1254.74,19274.6,78.6259,0.185
6169000,147,1275.97,19266.7,67.9855,0.194
6170000,155,1317.72,19246.9,84.4256,0.204
6171000,157,1351.51,19238.3,71.217,0.173
6172000,151,1304.2,19248.9,69.0505,0.192
6173000,155,1341.49,19247.2,74.2029,0.205
6174000,149,1279.76,19253.8,77.3835,0.22
6175000,147,1266.49,19254.1,73.1038,0.191
6176000,148,1274.74,19258.8,76.0527,0.199
6177000,144,1249.14,19268.2,68.8154,0.202
6178000,152,1306.36,19275.5,86.1558,0.204
6179000,144,1234.57,19274.9,86.1558,0.213
6180000,141,1218.75,19284.3,73.5601,0.165
6181000,142,1221.03,19293.5,78.2707,0.203
6182000,149,1290.92,19302.7,70.0192,0.176
6183000,146,1259.76,19321.1,70.9585,0.195
6184000,147,1254.25,19298.4,76.2637,0.179
6185000,148,1262.25,19296.2,76.2637,0.2
6186000,150,1282.78,19293.2,83.0426,0.184
6187000,153,1317.34,19294.9,68.6878,0.184
6188000,156,1333.25,19287.6,76.0161,0.175
6189000,160,1354.56,19271.8,88.8793,0.199
6190000,156,1309.46,19263.8,87.9077,0.21
6191000,154,1307.3,19258.9,77.8145,0.185
6192000,156,1323.15,19262.6,81.9345,0.193
6193000,152,1288.02,19260.5,81.9345,0.203
6194000,155,1328.19,19265.1,77.3712,0.184
6195000,154,1311.12,19250.8,85.3124,0.211
6196000,151,1283.98,19256.4,81.8457,0.193
6197000,150,1279.35,19269.5,77.9019,0.215
6198000,148,1277.92,19268.9,67.0248,0.183
6199000,146,1256.3,19266.2,72.827,0.198
6200000,151,1291.93,19265.5,81.2251,0.206
6201000,149,1285.27,19252.3,70.6431,0.193
6202000,148,1273.02,19267.6,78.2233,0.203
6203000,145,1258.53,19265.8,70.159,0.178
6204000,143,1233.98,19267.3,67.5512,0.203
6205000,140,1209.78,19238.4,61.7491,0.195
6206000,142,1228.34,19251,65.5073,0.185
6207000,141,1207.88,19261.9,72.3181,0.194
6208000,144,1239.16,19270.4,72.3181,0.214
6209000,138,1194.87,19276.9,65.8535,0.206
6210000,137,1192.16,19295.5,59.7833,0.194
6211000,138,1203.65,19306.2,59.7833,0.187
6212000,141,1210.29,19293.9,82.4192,0.199
6213000,145,1260.12,19291,70.7249,0.208
6214000,138,1209.49,19279.2,58.5722,0.197
6215000,136,1173.84,19277.9,72.4452,0.193
6216000,142,1241.37,19295.1,66.5867,0.181
6217000,144,1255.02,19282.6,67.4923,0.197
6218000,149,1301.98,19291.6,70.268,0.193
6219000,149,1291.33,19288.7,79.9454,0.182
6220000,143,1253.19,19290,62.383,0.191
6221000,138,1191.65,19293.4,79.674,0.172
6222000,139,1201.38,19293.3,66.7676,0.195
6223000,144,1233.18,19291.4,82.2107,0.198
6224000,142,1218.85,19292.5,77.191,0.194
6225000,140,1213.11,19285.6,62.4476,0.19
6226000,140,1218.18,19283,62.4476,0.196
6227000,140,1211.15,19296.1,69.4986,0.182
6228000,139,1209.9,19303.7,63.7061,0.188
6229000,141,1221.02,19300.8,70.232,0.197
6230000,145,1279.83,19296.3,59.2713,0.202
6231000,147,1281.46,19288.4,72.0997,0.192
6232000,149,1294.36,19264.8,78.1673,0.212
6233000,148,1287.31,19247.8,76.0227,0.159
6234000,149,1295.71,19257.2,74.2417,0.194
6235000,149,1290.45,19256.6,76.0439,0.196
6236000,151,1315.77,19258.6,72.0294,0.202
6237000,143,1234.65,19239.9,75.5365,0.181
6238000,144,1260.46,19248.7,69.2638,0.181
6239000,137,1186.85,19252.6,75.8649,0.204
6240000,138,1203.62,19250.2,65.8993,0.182
6241000,136,1173.41,19248.8,79.0048,0.199
6242000,144,1259.58,19253.4,64.2824,0.2
6243000,145,1269.61,19239.4,70.4458,0.208
6244000,146,1274.84,19249.7,74.7924,0.205
6245000,153,1339.43,19262.6,74.7924,0.204
6246000,149,1302.58,19261.9,66.1857,0.179
6247000,155,1347.42,19263.4,78.6782,0.184
6248000,156,1354.38,19282.1,86.4026,0.202
6249000,150,1307.9,19283.4,86.4026,0.193
6250000,149,1319.14,19310.8,63.612,0.211
6251000,145,1278.82,19311.7,62.0227,0.193
6252000,144,1252.5,19323.9,79.0774,0.18
6253000,142,1235.39,19306.7,75.7502,0.191
6254000,146,1290.29,19321.7,64.4408,0.194
6255000,148,1305.21,19320.1,72.5962,0.19
6256000,147,1305.26,19296,69.3808,0.182
6257000,148,1299.75,19305.7,79.1893,0.193
6258000,149,1311.64,19314.1,71.9663,0.191
6259000,147,1283.33,19278.4,79.9927,0.197
6260000,147,1294.55,19280.8,69.6468,0.167
6261000,142,1242.85,19288,77.312,0.183
6262000,146,1284,19288.3,75.5949,0.189
6263000,144,1267.02,19263.7,72.1624,0.173
6264000,138,1206.54,19253.3,71.4333,0.189
6265000,136,1195.45,19260.5,66.3615,0.196
6266000,140,1218.02,19258.9,70.278,0.193
6267000,143,1239.42,19280.1,76.2733,0.214
6268000,139,1198.03,19277.2,74.4878,0.177
6269000,141,1215.58,19262.5,74.091,0.191
6270000,140,1207.93,19245.7,69.2732,0.196
6271000,144,1244.49,19259.9,76.6123,0.182
6272000,151,1307.74,19270.1,76.6123,0.194
6273000,149,1285.77,19274.7,82.0766,0.207
6274000,149,1290.43,19281.4,77.356,0.177
6275000,152,1332.13,19289.5,67.2018,0.179
6276000,153,1343.22,19285,69.2429,0.201
6277000,154,1354.68,19302.2,68.9023,0.205
6278000,151,1326.39,19299.4,67.2454,0.197
6279000,156,1360.8,19308.7,75.6115,0.195
6280000,163,1413.82,19317.2,85.8977,0.203
6281000,166,1432.41,19298.1,85.7416,0.176
6282000,164,1424.34,19295.6,81.7721,0.201
6283000,162,1409.18,19285.8,80.0407,0.214
6284000,155,1356.63,19293.1,75.4935,0.21
6285000,157,1362.16,19282.8,85.368,0.224
6286000,156,1360.11,19281.5,78.7078,0.185
6287000,155,1365.16,19302.2,73.7859,0.198
6288000,156,1367.95,19282.5,73.7859,0.199
6289000,156,1367.31,19267.7,73.9181,0.211
6290000,154,1350.44,19291,71.473,0.204
6291000,155,1357.94,19297.6,76.4555,0.202
6292000,151,1321.36,19295.2,74.8448,0.176
6293000,146,1283.77,19314.9,64.5359,0.184
6294000,146,1267.4,19313.2,80.1803,0.184
6295000,145,1267.48,19298.9,71.204,0.182
6296000,143,1254.39,19292.3,67.9757,0.194
6297000,141,1235.1,19292,72.6918,0.198
6298000,143,1247.19,19277.7,73.0152,0.211
6299000,146,1268.31,19280.4,75.3039,0.177
6300000,149,1305.3,19268.5,73.2397,0.22
6301000,144,1243.5,19271.4,84.2694,0.195
6302000,143,1261.04,19280,58.3923,0.204
6303000,145,1266.01,19287.6,71.4013,0.177
6304000,143,1251.53,19288.9,70.0889,0.176
6305000,146,1277.91,19285.2,69.994,0.184
6306000,151,1310.93,19297.9,79.6832,0.19
6307000,152,1329.1,19328.9,75.9099,0.209
6308000,157,1370.48,19313.8,76.1495,0.195
6309000,156,1356.77,19338.2,78.8148,0.192
6310000,156,1354.59,19340.7,78.8148,0.201
6311000,164,1428.22,19357.8,85.493,0.21
6312000,166,1456.3,19374.2,72.7089,0.192
6313000,158,1372.93,19375.6,80.9623,0.182
6314000,157,1368.55,19372.9,77.7382,0.208
6315000,154,1343.94,19370.6,77.7382,0.193
6316000,159,1377.96,19377.4,87.4047,0.199
6317000,161,1398.92,19400.1,84.9125,0.194
6318000,162,1409.66,19413.9,79.728,0.204
6319000,163,1415.29,19402,78.1086,0.188
6320000,159,1368.94,19385.1,86.9948,0.213
6321000,166,1426.54,19369.6,96.4741,0.178
6322000,162,1415.18,19366.2,72.3582,0.217
6323000,163,1415.53,19359.2,79.8927,0.205
6324000,166,1447.91,19350.4,81.8649,0.196
6325000,165,1441.62,19349.3,81.8649,0.214
6326000,161,1399.31,19355.7,81.8649,0.179
6327000,162,1408.55,19353.1,85.6541,0.192
6328000,153,1342.34,19339.9,72.5067,0.195
6329000,155,1368.91,19349.6,69.6268,0.209
6330000,154,1330.48,19325.3,87.8526,0.201
6331000,164,1425.66,19322.7,87.2134,0.221
6332000,171,1499.12,19328.3,78.2239,0.191
6333000,164,1434.95,19336,78.2239,0.199
6334000,163,1426.78,19341.6,78.0496,0.178
6335000,170,1480.81,19345.1,89.4853,0.195
6336000,173,1488.51,19344.8,103.69,0.196
6337000,170,1499.28,19341.8,66.7047,0.185
6338000,170,1485.54,19343.7,86.6652,0.195
6339000,169,1468.09,19339.3,94.1914,0.202
6340000,170,1491.42,19357.4,76.9984,0.191
6341000,168,1458.26,19339.2,93.1404,0.202
6342000,171,1490.12,19318.9,85.408,0.192
6343000,174,1510.56,19338.3,93.6754,0.204
6344000,174,1522.19,19334.1,89.0228,0.204
6345000,170,1488.06,19335.5,88.324,0.182
6346000,169,1490.85,19313.7,74.9957,0.204
6347000,165,1451.7,19307.6,74.9957,0.188
6348000,161,1419.75,19295.5,74.9957,0.211
6349000,157,1385.66,19295.3,69.0807,0.182
6350000,160,1408.28,19301.3,79.7714,0.185
6351000,155,1349.94,19285.6,92.7124,0.199
6352000,152,1352.93,19272.1,63.1669,0.188
6353000,148,1314.59,19284.2,67.8745,0.198
6354000,146,1296.79,19301.1,65.9467,0.194
6355000,140,1234.69,19302.7,73.7673,0.18
6356000,140,1230.16,19294.9,73.7673,0.18
6357000,141,1240.53,19269.6,67.3418,0.196
6358000,140,1234.49,19272.9,67.7652,0.201
6359000,141,1226.79,19274.6,78.853,0.189
6360000,145,1278.78,19280,71.8953,0.204
6361000,148,1303.45,19277.5,71.3072,0.206
6362000,149,1327.69,19274.6,63.6562,0.215
6363000,152,1348.86,19268.8,75.7844,0.198
6364000,150,1329.32,19275.3,75.7844,0.216
6365000,151,1335.82,19270.5,73.5834,0.203
6366000,147,1290.96,19281.6,74.2821,0.226
6367000,154,1340.76,19263.1,91.7488,0.202
6368000,159,1392.23,19264.8,84.3524,0.224
6369000,160,1396.4,19258.6,84.3524,0.194
6370000,157,1379.3,19244.4,74.0169,0.204
6371000,156,1363.39,19249.6,77.1352,0.185
6372000,156,1362.83,19249.9,76.857,0.189
6373000,155,1347.68,19242.3,80.7239,0.18
6374000,157,1366.1,19246,78.5466,0.217
6375000,155,1359.87,19231.8,72.9677,0.207
6376000,151,1321.75,19238.8,70.7292,0.179
6377000,145,1263.65,19249.6,70.154,0.174
6378000,149,1298.39,19259.5,72.3123,0.209
6379000,151,1322.21,19260.5,72.3123,0.192
6380000,155,1352.17,19256.4,76.2238,0.208
6381000,156,1362.6,19269.3,77.0659,0.192
6382000,147,1275.8,19281.1,80.0982,0.204
6383000,147,1280.95,19265.4,75.1978,0.215
6384000,144,1262.53,19258.4,65.6175,0.209
6385000,137,1206.88,19271.2,65.6175,0.206
6386000,132,1162.12,19269.6,64.0484,0.2
6387000,135,1192.26,19286.2,64.0484,0.194
6388000,131,1148.57,19279.5,68.5198,0.211
6389000,136,1189.76,19256.3,68.5198,0.217
6390000,138,1205.7,19255.2,70.9958,0.186
6391000,138,1201.4,19280.2,72.7258,0.185
6392000,138,1208.84,19283.7,64.612,0.209
6393000,135,1176.06,19286.6,71.7444,0.212
6394000,129,1127.29,19288.5,66.4385,0.197
6395000,135,1183.57,19287,69.0564,0.196
6396000,133,1181.15,19287.2,60.3679,0.196
6397000,131,1150.99,19274.4,68.4362,0.173
6398000,134,1181.43,19300.1,68.2861,0.211
6399000,136,1213.51,19302.8,58.2713,0.193
6400000,129,1137.86,19291.2,65.5855,0.191
6401000,130,1142.89,19289.8,69.9225,0.187
6402000,128,1133.67,19281,54.5595,0.184
6403000,129,1127.09,19298.5,65.767,0.198
6404000,132,1151.03,19295.5,67.2519,0.205
6405000,135,1185.4,19290.5,65.0627,0.19
6406000,135,1183.83,19307.3,73.3141,0.196
6407000,132,1150.71,19317.8,70.1252,0.192
6408000,128,1107.17,19316.6,74.6645,0.189
6409000,132,1154.04,19306.3,68.6057,0.191
6410000,133,1166.47,19304.3,64.8644,0.196
6411000,129,1138.46,19298.7,62.4041,0.189
6412000,133,1169.13,19327.2,69.3813,0.21
6413000,135,1192.73,19327.5,64.1871,0.17
6414000,139,1217.26,19335.5,78.9252,0.186
6415000,139,1213.48,19338.6,75.6313,0.217
6416000,142,1236.51,19335.4,72.122,0.198
6417000,142,1236.08,19342.1,72.122,0.195
6418000,138,1192.87,19344.7,77.4967,0.201
6419000,137,1186.78,19342.2,69.4558,0.195
6420000,137,1191.42,19340.4,76.3456,0.179
6421000,139,1222.57,19314.6,69.5158,0.187
6422000,137,1202.63,19301,70.5938,0.206
6423000,138,1219.12,19295.5,66.1676,0.184
6424000,134,1173.67,19312.7,66.1676,0.175
6425000,134,1163.76,19313.8,74.1137,0.194
6426000,140,1220.54,19323,73.3568,0.198
6427000,137,1187.94,19326.6,71.7062,0.213
6428000,135,1169.68,19321.5,68.753,0.204
6429000,138,1195.1,19329.5,73.7305,0.193
6430000,133,1149.74,19316.8,78.9757,0.202
6431000,137,1212.31,19310,60.1858,0.182
6432000,133,1155.12,19320.8,77.3611,0.203
6433000,141,1257.96,19330.7,58.7146,0.207
6434000,137,1193.67,19345.5,81.5632,0.217
6435000,136,1192.17,19327.3,72.9352,0.185
6436000,129,1129.6,19337.1,64.1107,0.227
6437000,131,1159.74,19348.8,64.1107,0.186
6438000,130,1150.86,19344.3,61.4453,0.201
6439000,133,1180.83,19346.8,61.4453,0.206
6440000,133,1176.04,19355.6,63.7859,0.207
6441000,131,1136.85,19371.8,77.1767,0.21
6442000,135,1183.32,19366.8,74.1379,0.179
6443000,135,1190.67,19353.9,69.8198,0.183
6444000,130,1154.07,19363.3,62.5424,0.199
6445000,132,1168.1,19370.4,62.5424,0.192
6446000,133,1173.8,19359.3,65.5391,0.192
6447000,131,1145.15,19366,70.3325,0.199
6448000,140,1244.04,19358.8,63.2649,0.225
6449000,138,1223.7,19362.4,69.5296,0.166
6450000,138,1224.13,19334.4,69.5296,0.196
6451000,133,1193.19,19326,51.9895,0.2
6452000,137,1204.44,19330.2,81.6308,0.22
6453000,137,1224.7,19355.7,64.2048,0.196
6454000,140,1254.09,19349.4,68.8495,0.218
6455000,135,1215.19,19346.3,59.9799,0.205
6456000,129,1137.54,19324.9,77.696,0.219
6457000,126,1119.22,19338.9,64.4916,0.205
6458000,122,1089.07,19327.1,51.134,0.193
6459000,130,1154.01,19319.1,66.4276,0.206
6460000,126,1121.24,19300.4,63.0936,0.198
6461000,128,1158.31,19304.1,44.6617,0.189
6462000,135,1202.23,19300,72.6774,0.18
6463000,139,1243.13,19308.8,69.0832,0.185
6464000,138,1217.63,19317.3,74.8751,0.178
6465000,140,1238.06,19321.7,66.3641,0.194
6466000,143,1263.58,19321.3,72.7131,0.216
6467000,146,1302.24,19315.8,65.1642,0.194
6468000,147,1289.84,19316.5,82.0971,0.199
6469000,155,1367.06,19342.1,72.9075,0.202
6470000,155,1374.43,19347.6,66.2761,0.193
6471000,150,1314.05,19341.9,76.63,0.198
6472000,155,1361.96,19335,76.63,0.208
6473000,155,1350.39,19321.5,87.6065,0.236
6474000,154,1356.56,19309.1,76.5698,0.198
6475000,151,1327.86,19322.4,75.6148,0.194
6476000,150,1323.18,19311.4,72.2847,0.203
6477000,146,1290.5,19302.1,72.2847,0.211
6478000,149,1320.38,19289.8,70.969,0.23
6479000,148,1303.53,19293.6,79.661,0.189
6480000,150,1321.6,19301.1,78.4258,0.184
6481000,144,1265.54,19299,78.4258,0.174
6482000,143,1274.62,19311.9,60.1009,0.215
6483000,132,1184.52,19323.3,53.892,0.196
6484000,127,1129.01,19331.9,62.4308,0.181
6485000,126,1115.05,19341.8,66.4098,0.205
6486000,126,1122.44,19352.7,60.4111,0.2
6487000,130,1169.74,19365.8,58.7783,0.209
6488000,126,1115.85,19369.7,65.7468,0.175
6489000,129,1145.99,19351.8,66.5384,0.183
6490000,128,1138.73,19350.5,57.373,0.195
6491000,125,1113.1,19371.3,57.373,0.211
6492000,122,1076.19,19372.8,62.3802,0.229
6493000,116,1014.97,19382.6,62.3802,0.195
6494000,117,1030.71,19384.7,64.8096,0.22
6495000,116,1028.2,19369.1,58.1134,0.197
6496000,110,978.59,19362.9,53.2174,0.177
6497000,116,1021.5,19352.8,62.2383,0.198
6498000,119,1059.22,19387.3,48.6882,0.179
6499000,121,1066.78,19378.8,61.3422,0.216
6500000,122,1073.59,19368.2,61.3422,0.198
6501000,130,1136.98,19378.9,71.9399,0.185
6502000,129,1129.34,19391.3,71.9399,0.18
6503000,125,1088.76,19375.6,71.9399,0.173
6504000,127,1120.53,19378.9,56.875,0.187
6505000,133,1173.05,19387.3,61.2511,0.179
6506000,131,1165.9,19381.9,57.7946,0.209
6507000,138,1224.17,19380.5,64.6032,0.166
6508000,141,1248.23,19392.9,67.5143,0.212
6509000,137,1221.99,19381.2,64.1313,0.201
6510000,142,1274.75,19390.8,69.7571,0.209
6511000,137,1231.21,19395.7,69.7571,0.188
6512000,138,1243.55,19394.2,65.8027,0.197
6513000,139,1247.04,19399,65.8027,0.209
6514000,141,1260.45,19401.2,70.1418,0.213
6515000,141,1257.62,19412.4,70.1418,0.209
6516000,134,1196.77,19421,64.6146,0.196
6517000,138,1222.97,19408.6,71.4358,0.203
6518000,139,1228.2,19404.7,68.9593,0.182
6519000,143,1265.61,19394.5,70.9132,0.187
6520000,142,1253.26,19393,79.6331,0.194
6521000,142,1266.4,19407.8,65.2609,0.192
6522000,133,1176.32,19407.5,65.2609,0.206
6523000,135,1179.55,19418.1,75.2587,0.218
6524000,135,1181.37,19430.9,64.1697,0.174
6525000,131,1138.26,19422.9,65.0021,0.187
6526000,131,1138.86,19423.4,65.4989,0.196
6527000,127,1103.25,19408.8,61.8351,0.199
6528000,126,1082.67,19407.6,72.789,0.187
6529000,129,1119.32,19410.1,64.143,0.195
6530000,131,1151.53,19431.7,55.7672,0.194
6531000,133,1165.42,19437.6,65.7984,0.186
6532000,131,1138.11,19438.7,77.7688,0.176
6533000,135,1192.91,19457,63.1675,0.182
6534000,133,1158.6,19434,76.9386,0.205
6535000,132,1156.9,19423.7,63.1045,0.206
6536000,136,1184.9,19418.6,74.0768,0.205
6537000,143,1246.56,19412.3,85.2228,0.197
6538000,140,1232.23,19403.5,68.7841,0.197
6539000,139,1215.17,19401,75.0966,0.2
6540000,143,1242.61,19387.9,75.1401,0.19
6541000,144,1259.8,19400.1,69.2547,0.185
6542000,144,1256.47,19402,66.4914,0.2
6543000,149,1303.79,19399.1,66.3413,0.177
6544000,146,1268.08,19378.7,76.3742,0.177
6545000,145,1263.15,19396.4,76.3742,0.183
6546000,149,1313.29,19407.6,70.7148,0.186
6547000,150,1332.08,19397.2,69.1468,0.189
6548000,150,1329.64,19395.3,70.7154,0.204
6549000,146,1298.44,19379.6,63.2822,0.192
6550000,148,1305.5,19365.4,79.8092,0.188
6551000,156,1394.2,19375.2,68.8078,0.188
6552000,159,1393.58,19386.8,89.6808,0.192
6553000,158,1396.15,19375.9,74.254,0.215
6554000,162,1423.55,19367.9,82.8642,0.205
6555000,158,1377.69,19354.7,89.0621,0.209
6556000,152,1323.91,19358.6,87.1292,0.187
6557000,153,1343.42,19377,70.5628,0.193
6558000,145,1257.65,19379.9,71.8413,0.216
6559000,141,1222.21,19396.8,74.4037,0.195
6560000,137,1189.29,19384.4,69.7828,0.199
6561000,137,1198.86,19389.2,58.5183,0.21
6562000,148,1297.41,19372.2,71.7822,0.2
6563000,151,1332.55,19371,67.8734,0.211
6564000,156,1377.99,19392.7,74.0945,0.196
6565000,152,1350.99,19388.2,66.2857,0.206
6566000,152,1336.89,19376.3,85.2404,0.196
6567000,153,1362.82,19384.4,69.1873,0.175
6568000,155,1376.25,19396.3,78.8088,0.189
6569000,154,1370.13,19383.7,74.5153,0.195
6570000,151,1332.93,19384.8,77.5445,0.193
6571000,149,1316.19,19401.7,69.5264,0.19
6572000,145,1276.28,19406.5,69.1693,0.2
6573000,143,1250.82,19404.1,70.9678,0.204
6574000,143,1239.32,19423.9,82.713,0.195
6575000,148,1299.78,19438.8,69.2902,0.191
6576000,152,1328.32,19453.1,79.0891,0.188
6577000,149,1297.72,19443.8,78.3863,0.171
6578000,151,1315.34,19440.3,79.2332,0.187
6579000,149,1308.29,19428.2,68.2674,0.195
6580000,150,1321.9,19417.6,70.3831,0.184
6581000,152,1346.74,19430.9,67.8565,0.197
6582000,152,1339.35,19432.7,76.5062,0.191
6583000,150,1323.32,19415.5,76.5062,0.212
6584000,148,1312.91,19439.6,65.9145,0.188
6585000,146,1282.01,19451.2,74.24,0.201
6586000,151,1330.01,19443.1,74.24,0.185
6587000,155,1363.56,19452.9,74.24,0.186
6588000,156,1376.64,19447.5,79.1943,0.198
6589000,162,1441.16,19449.5,70.6225,0.17
6590000,164,1452.97,19451.3,76.3397,0.189
6591000,160,1416.37,19453.3,79.8434,0.19
6592000,157,1382.5,19440,84.4671,0.187
6593000,157,1378.28,19424.5,80.5355,0.19
6594000,164,1455.25,19427.7,76.9565,0.209
6595000,160,1402.3,19438.1,86.324,0.203
6596000,159,1388.18,19459.4,86.4803,0.197
6597000,164,1443.31,19458,79.954,0.203
6598000,163,1441.31,19452.6,72.9609,0.199
6599000,154,1353.86,19425.4,74.3301,0.201
6600000,153,1341.99,19433.2,71.0087,0.197
6601000,156,1367.14,19434.7,76.8116,0.21
6602000,166,1444.09,19443.9,81.315,0.198
6603000,169,1475.16,19449.3,79.0545,0.19
6604000,174,1502.87,19450,101.488,0.191
6605000,171,1497.13,19467.9,76.9858,0.2
6606000,168,1465.38,19458.3,77.4912,0.191
6607000,170,1473.16,19441.3,86.9798,0.204
6608000,162,1397.71,19447.8,82.2478,0.206
6609000,158,1376.27,19455.8,67.0872,0.211
6610000,161,1387.68,19434.5,81.9763,0.182
6611000,167,1419.14,19447.9,94.574,0.196
6612000,170,1455.85,19439.5,95.0224,0.201
6613000,172,1478.85,19450.1,87.059,0.195
6614000,166,1422.52,19451,87.059,0.205
6615000,166,1429.64,19475.3,81.2089,0.198
6616000,165,1421.66,19487.1,81.2089,0.186
6617000,168,1441.33,19466.7,87.3816,0.169
6618000,172,1476.07,19455.8,89.9938,0.209
6619000,178,1533.61,19454.2,86.0983,0.2
6620000,178,1521.89,19449.3,95.735,0.168
6621000,177,1521.64,19436.3,82.0511,0.211
6622000,174,1485.77,19418.5,88.5059,0.221
6623000,172,1471.44,19410.9,87.0447,0.182
6624000,165,1416.79,19419.3,81.5438,0.204
6625000,157,1344.89,19434.2,83.0777,0.198
6626000,156,1334.61,19428.2,85.9662,0.195
6627000,152,1314.18,19419,71.9906,0.213
6628000,154,1329.07,19404.7,71.9906,0.196
6629000,154,1329.62,19392.9,71.9906,0.198
6630000,159,1372,19412.6,77.5462,0.19
6631000,155,1340.77,19407.3,72.8528,0.209
6632000,151,1281.39,19403.6,89.0723,0.214
6633000,154,1330.74,19401.4,65.0419,0.18
6634000,152,1309.35,19381.4,68.269,0.21
6635000,151,1297.56,19384.2,78.7382,0.201
6636000,148,1279.04,19392.7,72.9369,0.218
6637000,150,1284.09,19393.2,79.0536,0.212
6638000,150,1278.17,19392.7,78.2215,0.191
6639000,144,1243.95,19386.6,74.8011,0.218
6640000,140,1220.63,19380.1,59.2049,0.159
6641000,136,1186.98,19381.5,55.5073,0.201
6642000,140,1207.52,19390.2,70.649,0.198
6643000,139,1205.42,19392.3,64.2987,0.185
6644000,138,1182.98,19400.8,77.8267,0.167
6645000,134,1162.97,19383.3,58.6737,0.187
6646000,128,1101.21,19390.7,66.7574,0.19
6647000,126,1089.43,19381.4,63.6451,0.208
6648000,130,1133.03,19387.6,64.1451,0.197
6649000,130,1128.23,19397.9,73.1063,0.19
6650000,131,1141.19,19387.4,69.1798,0.191
6651000,133,1166.49,19389,59.2012,0.199
6652000,128,1101.9,19383,68.1506,0.204
6653000,128,1103.64,19406.2,68.1506,0.208
6654000,129,1122.38,19404.3,61.1945,0.189
6655000,131,1135.18,19407.8,71.4541,0.165
6656000,132,1142.96,19403,67.7916,0.191
6657000,135,1183.07,19418.4,65.7202,0.193
6658000,135,1184.03,19434.3,66.2751,0.209
6659000,140,1224.64,19435.1,73.7557,0.199
6660000,140,1231.57,19457.5,70.7048,0.197
6661000,142,1241.51,19469.9,78.2275,0.225
6662000,141,1239.33,19459.3,70.1226,0.176
6663000,141,1230.41,19452.1,78.3017,0.187
6664000,139,1221.01,19451.4,71.6014,0.21
6665000,144,1267.27,19451.4,71.6014,0.19
6666000,146,1281.01,19470.8,71.6014,0.164
6667000,146,1273.59,19476.8,75.8341,0.18
6668000,148,1293.23,19489.4,69.5408,0.18
6669000,143,1255.54,19480.5,63.4365,0.186
6670000,134,1165.46,19462.8,64.3053,0.195
6671000,138,1204.32,19474.5,70.932,0.201
6672000,138,1203.35,19469,70.932,0.195
6673000,136,1179.84,19453.2,70.932,0.196
6674000,136,1181.78,19463.4,70.932,0.175
6675000,138,1203.49,19469.1,70.932,0.205
6676000,137,1197.23,19459.4,68.208,0.203
6677000,139,1224.07,19452.4,65.0039,0.189
6678000,139,1216.91,19461.6,69.2244,0.197
6679000,140,1223.33,19460.5,67.9974,0.194
6680000,140,1222.08,19477.1,66.2804,0.197
6681000,140,1214.61,19477.7,72.35,0.195
6682000,142,1232.08,19475.9,72.35,0.201
6683000,140,1211.3,19486.2,72.35,0.201
6684000,135,1168.27,19496.2,72.35,0.197
6685000,137,1192.94,19485.2,69.066,0.214
6686000,141,1230.81,19489.3,71.7661,0.19
6687000,140,1220.98,19480.8,67.1091,0.179
6688000,146,1274.56,19509.5,67.1091,0.183
6689000,145,1258.37,19509.2,77.1999,0.194
6690000,142,1234.63,19505,77.8691,0.201
6691000,142,1238.51,19482.4,66.9983,0.195
6692000,142,1232.81,19469.8,78.3306,0.199
6693000,143,1245.78,19464.8,81.1405,0.201
6694000,138,1202.37,19474.3,76.716,0.196
6695000,133,1163.11,19463.1,69.2207,0.207
6696000,137,1188.91,19464.4,76.1654,0.209
6697000,141,1241.54,19469,64.136,0.194
6698000,141,1239.58,19471.5,65.1264,0.196
6699000,139,1220.59,19467.7,65.1264,0.208
6700000,143,1242.33,19473.2,75.2736,0.197
6701000,141,1226.73,19474.3,71.0047,0.205
6702000,148,1298.97,19483.5,67.553,0.184
6703000,145,1264.45,19482.5,73.7905,0.178
6704000,142,1240.62,19487,64.0608,0.18
