"Species","rates_anura_svl","rates_anura_litter","CHELSA_bio2_1981.2010_V.2.1_median","CHELSA_bio3_1981.2010_V.2.1_median","CHELSA_bio4_1981.2010_V.2.1_median","CHELSA_bio7_1981.2010_V.2.1_median","CHELSA_bio11_1981.2010_V.2.1_median","CHELSA_bio15_1981.2010_V.2.1_median","CHELSA_bio17_1981.2010_V.2.1_median"
"Scinax_machadoi",-0.162415063165936,0.0239771529677854,"8.99986058840251","58.0001388795958","204.998470931416","15","18.0001391864053","80.0002775220011","53.9993052569971"
"Scinax_imbegue",-0.0610061989870883,0.134357267375861,"5.99972043560013","45.997766584399","265.996101601785","12.9995813039999","17.0004179496036","35.9998585994006","279.979539869723"
"Scinax_duartei",-0.307446815047037,-33.6655783840067,"8.99986057670098","57.0002085930964","207.998818579089","15","17.5003482980975","78.5004169607038","55.9990961027942"
"Scinax_similis",-0.0717209556720135,-1.60143981415626,"7.49923292051349","50.9976284358539","207.490867122889","13.4993022671178","20.4997914289017","51.5007615445285","113.996661502645"
"Scinax_hayii",0.532316982278178,47.1990870247822,"7.99986034439809","55.9955382897097","215.998191049404","14.9997212122031","18.0002783534064","54.0015309302046","121.995825238943"
"Scinax_auratus",-0.184386983587946,6.14614937724327e-05,"7.99999976741146","66.9970698747407","146.002227908598","12.9993028026474","23.000139435588","52.0047329216413","84.9966626743342"
"Scinax_insperatus",-0.213119495056414,-0.0312129042611988,"8.00013915900057","53.9999994868073","216.998607480627","14.9998606038067","18.9998611558067","66.0002759892304","96.001403926034"
"Scinax_aromothyella",-0.0643864947141254,-0.526706889337448,"8.99993043819736","50.0002786793967","332.496795546497","17.4998607426971","15.49999975","19.0002779313967","404.498897972345"
"Scinax_cretatus",-0.0235176391552229,0.175162295277036,"6.99930258605166","60.9969310205795","115.992331156633","10.9987450644115","23.0004181295858","56.0015336718379","105.010326486531"
"Scinax_caldarum",-0.18317643031173,-0.183225644407811,"8.99999986029792","59.000138751299","201.498469500494","15","18.0001393144045","79.0005565237038","51.9991652394889"
"Scinax_crospedospilus",0.184956349760353,0.21578352080279,"8.49993028820209","55.999929377601","215.996797587538","14.9999303019034","17.5004182387924","63.9997885354977","102.995269441771"
"Scinax_albicans",0.191501872274618,1.86639570131548,"7.99972089050935","54.9977688882585","212.995260291595","14.9991635636162","20.0000002662976","65.4989518794079","97.997222521615"
"Scinax_longilineus",0.209417438166325,0.428704239101613,"9","59.999999472","199.997494306418","15","18.0001391864053","80.0002775220011","49.9990252219806"
"Scinax_luizotavioi",-0.0948091538474959,0.0975638959226468,"9","62.0001391749995","175.498749128106","14.9999998622976","19.0000000117018","84.5006270509053","39.9997918959324"
"Scinax_arduous",-2.88628836157596,-3.07573959518282,"7.99902389040301","57.9958161932388","179.992053176968","13.9987449769949","22.0001394470006","62.9974895421409","105.010602200473"
"Scinax_flavoguttatus",2.88649115658409,3.08860682708392,"7.99972087681064","53.9999994868073","215.995404125671","14.9984665234257","18.0002790677952","54.0015309302046","121.995825238943"
"Scinax_squalirostris",-0.111710631049264,-5.89851238683495,"9","51.9995108675925","277.496239504074","15.9995820180999","17.000278826598","41.9998597870859","153.003904422665"
"Scinax_granulatus",0.124910051573447,9.62995175412625,"9","43.4982574729139","376.494703449969","18.9997214756965","13.000487203712","18.9997899764121","299.992906004693"
"Sphaenorhynchus_caramaschii",-0.891803025164446,-0.951845970193235,"8.49986048409877","53.9997900681964","264.497703196996","15.9996516372975","16.5003482367014","38.5011829583032","268.485111053447"
"Sphaenorhynchus_palustris",0.901306309440397,0.970483559236354,"6.99923294002417","58.4959556486117","160.490868052217","11.9988148062004","22.00013960041","42.9995138768497","202.992758345392"
"Sphaenorhynchus_orophilus",0.116190450843512,0.130257665372968,"8.00013915900057","55.9997201596045","212.999444490804","14.9998606038067","18.0002790677952","66.0002759892304","99.9930411171961"
"Sphaenorhynchus_prasinus",-0.109923663755823,-0.113205443545405,"7.99972087681064","59.9967927963226","167.99623972744","12.9998605529994","21.999721680815","56.9953979153422","105.010326486531"
"Sphaenorhynchus_planicola",-0.177605252792239,-0.131317551811663,"5.99944190458915","51.9980470832675","173.993445582237","10.999163002588","22.000139427593","47.0013897377223","121.012535299716"
"Sphaenorhynchus_surdus",-0.0626350912024669,-0.00619092588950492,"8.99986059299943","50.0004176576059","310.99693059037","16.9998608763964","13.9994429741869","17.0008361740034","365.990810187168"
"Sphaenorhynchus_botocudo",-0.025269788588762,0.0344752275356172,"6.99937222790447","57.4967921482463","167.992957565582","12.4989540480141","22.0001394490011","47.9974907311736","157.511083362321"
"Sphaenorhynchus_bromelicola",0.691745303891044,0.749156630747678,"8.99972112540919","66.999023987458","149.999303850638","12.9997211448195","21.0001392144109","57.9938661545402","54.0315070893214"
"Sphaenorhynchus_pauloalvini",-0.706268161988776,-0.755112609989498,"6.99916329399668","58.9960951039845","161.992469548927","11.9988843919956","22.0001394704092","37.9986077756267","214.003756523975"
"Aparasphenodon_brunoi",0.853686177416959,1.27833840412237,"7.99986055299943","57.4979079800247","181.99825946826","13.9994424122176","20.0002788940011","63.4987442952883","98.9936680379826"
"Aparasphenodon_arapapa",-1.31674856440633,-1.08241084331315,"6.99916329399668","59.9972098516176","148.992470694158","11.9987452204053","22.0001397304109","23.0009772281587","245.009337710059"
"Aparasphenodon_bokermanni",0.853686177430195,1.27833840411891,"5.99972043560013","45.997766584399","257.991920366375","12.9995813039999","18.9998610975991","42.9998578852035","279.979539869723"
"Corythomantis_greeningi",0.830206427776289,-3.59877065581449,"9.00013942929288","66.9999999902959","126.000489716279","13.9998605687063","23.99999976","88.0001398352301","12.501256128912"
"Trachycephalus_dibernardoi",0.414913929161055,-3.15244689787266,"8.99993043819736","48.9979787548249","328.496584741542","17.4998606026976","14.9999301764997","17.5002084528021","385.496032931143"
"Trachycephalus_imitatrix",-1.06856992062671,-8.36963289157645,"9","52.0001388830006","286.994152634151","15.9998608449994","15.999999752","24.9980494037404","316.999715442225"
"Trachycephalus_mesophaeus",0.678981909308799,45.9309835235394,"8.00027860688787","59.4982562984965","172.99568145139","13.9998605569994","20.0002788705936","56.9979055046825","98.9936680379826"
"Trachycephalus_nigromaculatus",1.14224357204187,-63.4227948474918,"9","61.0001390192996","177.495123447465","14.9998605847027","20.0000001339992","79.5006259835025","49.0061331922042"
"Trachycephalus_lepidus",-0.993713459903195,-4.68479682745758,"6.99979039769952","48.9988825583987","261.99401098408","13.9997208221995","17.5002092177011","42.5004857174035","268.485111053447"
"Trachycephalus_atlas",1.65362906506898,-1.80493295199916,"9","66.9997213928206","148.99832930702","13","22.0000002674109","60.0019462516984","54.0315070893214"
"Itapotihyla_langsdorffii",1.49418829250997,40.8926425646432,"7.99999976741146","55.9993020928383","201.990658153391","14","18.9999997594037","44.9997220447018","155.002377867305"
"Phyllodytes_punctatus",-0.665064834843958,-1.56221670019975,"4.00013838075786","53.9988817359954","101.0030558312","7.00027754892997","24.0000002754142","63.9990248412387","100.997633447116"
"Phyllodytes_luteolus",-0.590667510315504,-23.4414577085942,"6.99916329399668","57.9958161932388","148.992470694158","10.9993023300517","22.9998608444075","47.0013897377223","134.991635397842"
"Phyllodytes_brevirostris",-0.624484475930357,-1.51805447831439,"1","43.0001389670006","64.9984676218278","3","25","69.001253688171","96.9927528003917"
"Phyllodytes_wuchereri",-0.519651882342277,-1.40396873849036,"6.99916329399668","59.9960951273943","158.990381223649","11.9987452204053","22.0001397304109","24.0006967190028","244.996936429151"
"Phyllodytes_tuberculosus",-0.556850544465564,-1.44445077521327,"8.99972112540919","66.999023987458","149.999303850638","12.9997211448195","21.0001392144109","57.9938661545402","54.0315070893214"
"Phyllodytes_acuminatus",-0.607575993105017,-1.49965355253017,"7.49923270920293","63.9986046012599","146.491285633896","11.4990237752285","23.0001394375874","52.0025773116587","111.006073441581"
"Phyllodytes_gyrinaethes",-0.49259830974617,-1.37452725724774,"7.49930245211881","65.4976975489778","124.493936107969","10.9990932653254","23.0002093167929","58.0011135532664","105.994992690307"
"Phyllodytes_edelmoi",-0.462163040603276,-1.34140559086687,"7.49930245211881","65.4976975489778","124.493936107969","10.9990932653254","23.0002093167929","58.0011135532664","105.994992690307"
"Phyllodytes_maculosus",0.220939666675093,-0.598008189519056,"7.49951192349806","60.9981168777882","163.493310475545","12.4993724724975","21.0002788980011","39.9982569281994","165.510321052025"
"Phyllodytes_kautskyi",-0.15104695612035,-1.002828556579,"5.99944190458915","54.99679150017","161.992469548927","10.999163002588","22.0001394704092","43.9987466404024","194.002365047602"
"Phyllodytes_melanomystax",-0.536560365123535,-1.42236966428229,"6.99916329399668","59.4960951156894","147.993027655835","10.9993022909364","23.0001394472937","32.0029267991889","217.995896117953"
"Macrogenioglottus_alipioi",2.64967701118539,-16.7869720272065,"7.99902389040301","55.9997201596045","168.998884649178","12.9993028026474","22.000139427593","49.0023668962091","134.991635397842"
"Odontophrynus_americanus",-0.253879828366687,137.03036262845,"9","48.0001394143953","346.989272064629","17.9997212053953","16.0001391390006","50.0009742363881","93.9998632422311"
"Odontophrynus_cultripes",5.71783752602481,8.07535232370634,"9.00013915559638","62.9997208974036","158.998888519233","15","20.9997211699989","81.9998613318067","34.9990257943991"
"Odontophrynus_salvatori",-6.03504641734276,-4.52084843197536,"9.99972141340418","63.9998608364031","104.001116246552","14.9999999805952","22.0001389395958","83.0002779454054","21.9987471472091"
"Odontophrynus_maisuma",-0.820619155315854,-70.8868116364631,"7.99930282596523","40.9999997627805","383.997486813745","17.9995815537878","13.0001393990006","14.0015302276459","283.001815178134"
"Odontophrynus_carvalhoi",0.823238929571232,-13.643673366719,"9.00013940759078","67.0004175193604","123.999441509404","13.9997213534126","24.0004176301688","87.9998594004097","12.9993038455824"
"Proceratophrys_subguttata",0.0513822232032895,-1.61814541529237,"5.99958127719585","40.9980456105766","292.997773443991","12.9995812771959","16.0000002993964","24.9980494037404","311.98537758108"
"Proceratophrys_cristiceps",-0.315547640422084,-2.14846160447855,"9","67.0009752610611","132.998676747687","13.0000697232066","24.0004177595852","88.0000694869105","18.0050198595007"
"Proceratophrys_paviotii",0.646162005030248,0.359983372068659,"7.99902389040301","57.9958161932388","179.992053176968","13.9987449769949","22.0001394470006","62.9974895421409","105.010602200473"
"Proceratophrys_schirchi",-0.709093916475314,-1.10203661831061,"6.99916329399668","55.4961648949399","161.999503835783","11.9988148062004","22.0001394372968","44.4992343425521","132.989349603062"
"Proceratophrys_boiei",1.8943699860427,-3.59778491510234,"7.99986055299943","58.0004174650017","178.999583157969","13.9987449769949","20.000278847186","57.0004130940228","105.010602200473"
"Proceratophrys_renalis",-1.94010883832922,-2.31827358220277,"8.99999972459137","66.9970698747407","144.003066377904","12.9998607729994","23.0001394550006","64.00152661289","46.9961043833964"
"Proceratophrys_laticeps",1.58289310522991,0.728730849574775,"6.99916329399668","55.997420191274","160.490868052217","11.4990237752285","22.0001394587049","42.9997211694851","204.003060785789"
"Proceratophrys_cururu",-0.733146919621549,-1.19497666732558,"8.99986056499945","59.999999472","184.999583278998","14.9998608289994","19.000000264","88.9993033724025","39.9990259388331"
"Proceratophrys_goyana",0.00246422825558729,-0.329690734258302,"9.00013941900055","64","101.001116297946","14.9998605849994","22.0002786100011","83.0004184695963","15.9988855794014"
"Proceratophrys_belzebul",-0.198854396070015,-0.370167370623306,"4.00027754250583","36.0010402156263","198.498323042955","9.50034699370739","19.499861243299","39.5029900526246","183.982316606419"
"Proceratophrys_moehringi",0.236601396748008,0.0964283961619472,"6.4994417725916","52.9969304899898","178.993237281144","11.9993021661843","22.0001394470006","54.9994396399316","138.501755290056"
"Proceratophrys_palustris",-1.73127224624443,-2.00120244805229,"9","59.9999997788051","202.99944469457","15.000139403598","17.0002785860011","73.0012537670051","71.9945685140157"
"Proceratophrys_vielliardi",1.6100731599007,1.57343551392674,"9.99979101090391","63.9999304162021","124.999654918415","14.9999304065","20.9999301764997","82.5001399007015","26.9997214711921"
"Proceratophrys_appendiculata",0.129560128880807,-30.8031164211113,"7.99902393351018","51.999022807833","215.996797587538","13.9989539594104","19.0000002874036","50.5014603339634","132.989349603062"
"Proceratophrys_melanopogon",0.304771237861723,-22.9081102405737,"7.99999975140141","53.9999994868073","215.998607586592","14.9997212122031","18.0002790677952","57.0004130940228","143.982873967181"
"Proceratophrys_izecksohni",-0.132444681430626,-1.81818411544014,"8.00013915900057","53.9999994868073","212.999444490804","14.9998606038067","18.9998611558067","66.0002759892304","99.9930411171961"
"Proceratophrys_brauni",-0.680095668131618,-2.41413274307467,"8.99986059299943","49.0001388710006","325.996798001017","17.9997212053953","13.0002790900011","14.0019507656295","367.994145752328"
"Proceratophrys_bigibbosa",-0.146211995020425,0.758319483174579,"9","48.4981874479305","355.494917880968","18.4997910508944","13.9999999903026","15.4997210776968","408.500412433188"
"Proceratophrys_avelinoi",-0.655612553183792,3.5027526604098,"9","53.0004171810017","295.994849709964","16.9997214653969","15.999999752","23.0012540307915","323.982040274519"
"Dendrophryniscus_carvalhoi",-0.286390779277091,2.50111317164947,"7.99902389040301","57.9958161932388","179.992053176968","13.9987449769949","22.0001394470006","62.9974895421409","105.010602200473"
"Dendrophryniscus_brevipollicatus",-0.0748009969314928,-25.0919045799866,"7.99916329931774","52.9990232850374","212.995260291595","14.4988147326258","19.5000002974036","56.0001358896203","113.996661502645"
"Dendrophryniscus_berthalutzae",0.429176874557984,0.469373731448754,"5.9993031040932","39.9975607923954","295.995328147377","13.9992332585929","15.5000004450951","23.9996517172659","322.498531402908"
"Dendrophryniscus_krausae",-0.443029313608754,-0.346799101167299,"8.99902426737107","48.9956787082534","325.996653026549","16.9991633789758","13.0002790900011","13.0002787319595","389.985650328734"
"Dendrophryniscus_leucomystax",0.0427079714997165,1.04801593509622,"7.99930262201813","51.9980470832675","225.997493221201","13.999162941826","18.0001394150006","46.0011099950343","205.978837364405"
"Dendrophryniscus_stawiarskyi",-0.180595888203389,2.61624367786493,"9","52.0001388830006","303.997775147769","16.9998608763964","12.0002785460011","17.0005568320023","445.985368855194"
"Dendrophryniscus_proboscideus",0.489438422407705,3.34540355067067,"6.99930258605166","60.9959562198046","148.992607717798","11.9987452204053","22.0001397304109","42.0002811132971","224.008640592723"
"Dendrophryniscus_skuki",-0.0324830405192728,2.77742638661469,"3.99958164699834","46.9979779681968","122.996444179844","7.99937261020266","23.0000698652054","28.0015329231727","269.995539952834"
"Rhinella_dorbignyi",-0.344968641998229,132.708642077942,"9","41.0002784626131","452.999440305533","21.9997215093908","11.0001391150006","20.9994422783004","203.508148200423"
"Rhinella_abei",-5.23659887664025,0.99917420130687,"6.99937242499323","44.4980465786944","295.995328147377","14.4993722869932","15.5000004450951","22.5011148178977","322.498531402908"
"Rhinella_ornata",-4.52568931379767,-19.347137435132,"8.99993017219932","56.5004871453999","215.998399317998","15","18.9998611267029","59.0011810343149","119.49199467177"
"Rhinella_pombali",15.9198129017285,31.1669954063959,"8.9999999902979","60.5002084813896","183.499234683497","14.9997909929056","19.0002787285944","85.4981172357826","39.9997918959324"
"Rhinella_crucifer",12.8843316565486,18.450044884348,"7.99930253093803","62.9992319256985","134.001389550818","11.9996512799555","23","59.0009759032957","83.0010511202158"
"Rhinella_hoogmoedi",-1.19194278867751,1.6419619936218,"7.99902381069956","58.4982562844931","147.993027655835","11.9993023906546","22.5000698732043","55.5006961785278","106.504749638837"
"Rhinella_henseli",-0.529488010070019,2.36292429039184,"9","48.0001394143953","361.991925446339","18","13.9999999806053","15.0002792804222","397.003899932867"
"Rhinella_azarai",-1.08758347474281,21.8496820829561,"9","51.000556816607","323.99457071414","17.9997214813947","18.999999772","35.999302389603","195.994013766594"
"Rhinella_fernandezae",-0.16347418269708,3.83263248698385,"9","42.0001391270006","434.995683934375","20.9998608649994","13.0002782540011","31.9991639779966","182.007391436117"
"Rhinella_cerradensis",-8.04221957298017,-62.9704598308199,"9.99972144880505","63.9999304182015","128.496867379203","15","21.9999303102002","81.9997218628128","26.4994433448928"
"Rhinella_jimi",-8.82056915901351,-63.7910619102862,"7.99999989340838","64.9998600215885","134.001389550818","12.9988856088206","23.5001394769983","73.5008335814595","47.5051637326963"
"Rhinella_marina",21.644983729125,185.078676651085,"7.00027859459469","71.000417830181","65.0018104010773","10.0001392996064","25","58.9997213129834","146.999995705386"
"Rhinella_diptycha",1.46997595796967,4.5389794425666,"9","53.0008351078125","295.994849709964","16.9997214733958","18.0002785460011","31.0002776407951","231.992623035985"
"Rhinella_granulosa",4.50374167023861,-30.028335949943,"8.00000001940197","66.0004181835908","94.0011837405091","12.0000697137946","24.0002785760006","62.5004161063511","94.992757161653"
"Rhinella_mirandaribeiroi",-4.52669676962988,22.9713865788767,"9","66.0001391755925","97.9997213631905","13.9998607969994","24.0002785665986","77.9993040043986","31.9991644893991"
"Rhinella_margaritifera",-0.223972335032158,-118.85653748264,"7.99986069558687","70.0000000097049","73.0002102497113","10.9998607889994","24.9998607684062","59.9998605512792","129.995124005434"
"Rhinella_pygmaea",-1.22219186543897,-14.2730295154623,"7.99902397661736","51.9980470832675","201.990658153391","13.999162941826","20.9997217094019","57.0004130940228","105.997497766346"
"Rhinella_bergi",-0.952067610738181,1.9030227703201,"9","45.9999997993925","398.997354648204","19.9998606329994","17.0001391470006","48.9990243836036","112.005436875807"
"Rhinella_ocellata",-0.859202945161502,-109.115826209737,"9","65.4999304404947","96.5001395175958","14","24.0001392992982","82.5000700097985","17.5005563462996"
"Rhinella_achavali",-17.4761141672736,87.897949847182,"9","43.9999303141957","414.993663031226","20.4997907968905","13.0002088265008","15.0000698491976","318.504935894926"
"Rhinella_icterica",24.8455867797291,-733.008151194436,"9","58.0004174650017","201.993870454904","15","19.0001391590006","63.0019493014099","99.9930411171961"
"Rhinella_rubescens",-7.33843152201783,254.481248095829,"9","64","115.998745450971","14.0002785985942","22.9997214288106","82.0009741107897","23.0011132034154"
"Rhinella_arenarum",-5.50684303037755,1280.73802196477,"10","42","486.498956364108","22.9999999806114","10.0001395680826","49.9989548431912","57.0006272975025"
"Frostius_erythrophthalmus",0.346662284881698,0.772509094399666,"7.49965115532095","62.9978383777871","149.495887272398","12.4992331826124","21.0004179495905","39.9981875717504","160.514921404062"
"Frostius_pernambucensis",-0.375182923459716,-0.00911543569536084,"6.99930239358133","59.9972098516176","115.000826893741","9.99916292658078","23.9998608244109","52.0011160056569","117.001820396631"
"Melanophryniscus_devincenzii",-0.093178593965092,-0.731726895603216,"9","43.5000695595003","437.496447423585","21.4997910688914","12.0002088165008","15.5002780635216","288.002577153088"
"Melanophryniscus_atroluteus",-0.111328865010163,-7.87667522036076,"9","43.0002785140011","422.994707979551","20.9995823703919","13.000278506607","16.9999997206053","304.000832711505"
"Melanophryniscus_cambaraensis",0.0157230305530834,-8.28448299443346,"8.99902426737107","48.9956787082534","325.996653026549","16.9991633789758","13.0002790900011","13.0002787319595","389.985650328734"
"Melanophryniscus_simplex",-0.111328864749855,-0.751482665292314,"7.9991635727906","48.9952606317294","310.99693059037","15.9991632967906","15.0000005907939","24.9980494037404","336.994704788391"
"Melanophryniscus_admirabilis",0.120994601012259,-9.73640208263004,"9","49.0002785340011","348.997910315596","18","13.9998606203947","15.9995818417889","445.998183324993"
"Melanophryniscus_moreirae",-0.0750283234385392,-8.68376074358621,"8.99986058840251","56.0001385955975","212.999444490804","15","17.000278823195","69.0011124560046","99.9930411171961"
"Melanophryniscus_spectabilis",-0.0568780526355908,-0.692215356383203,"9","50.0004176576059","343.993735981954","17.9998608609994","13.9999999612083","15.9999997593958","462.99526180371"
"Melanophryniscus_krauczuki",-0.180299893576971,-0.826554590045191,"9","46.0005567846081","374.997077371652","18.9999999806058","16","21.0001388522122","350.999868650094"
"Melanophryniscus_fulvoguttatus",-0.111328864726201,-0.751482665254324,"9","49.5006961805129","331.995128156747","17.9998607309994","18.0000695735003","32.4999293924998","216.505091298473"
"Melanophryniscus_macrogranulosus",0.0157230305445614,-0.613192277738457,"2.0006952780209","17.0043121603331","296.998044267803","10.0006952586245","16.0000002993964","14.0015302276459","316.999715442225"
"Melanophryniscus_tumifrons",-0.0568780523794015,-0.692215356418992,"8.99993031219624","48.9954696699914","335.996519683062","17.9997213296971","13.9995822200929","15.5000694531974","371.00110915295"
"Melanophryniscus_peritus",-0.0297215905541499,-0.662656744454111,"9","59.9997211734008","215.998191049404","15.0001394230006","17.000000019402","63.0019493014099","120.989974596371"
"Melanophryniscus_dorsalis",-0.129479135673229,-0.771238435000449,"4.00041672402532","30.0006913658879","310.99693059037","13.9998596948136","15.0000005907939","14.002087091636","316.999715442225"
"Physalaemus_marmoratus",1.59091052260955,123.086132506462,"9","62.0002783740012","158.998888519233","14.9998608324047","21.0002786180011","75.001532018802","49.9970746471925"
"Physalaemus_riograndensis",-1.60381841526011,-121.222092938627,"9","43.0001393870006","404.997764096681","19.9998608649994","14.0001391156058","23.9993023243886","265.003609433161"
"Physalaemus_cicada",-0.193788005126024,2.29237246584736,"9.00013920700056","67.0015330027619","148.992470694158","13.9997213814086","22.9999999611715","67.9974920488094","45.0027862678797"
"Physalaemus_henselii",0.135698966931971,-5.13707446279425,"9","43.0002785023052","418.494013055102","19.9999302964997","13.0000695731954","17.0004870991078","291.509813824502"
"Physalaemus_feioi",0.104070830493367,1.96461681654618,"8.99993028449916","57.9999996117002","209.997843086681","15.0000697077982","17.5002785728948","77.5006959624065","56.4988866708903"
"Physalaemus_deimaticus",-0.293771254277822,-0.273353990279115,"8.99986056499945","59.999999472","184.999583278998","14.9998608289994","19.000000264","88.9993033724025","39.9990259388331"
"Physalaemus_insperatus",0.282262182538074,0.345354379246321,"7.99986034439809","51.9990232027866","277.997773461585","15.9995818057956","14.0006967328069","26.0033428048244","297.995411689792"
"Physalaemus_obtectus",0.189888056473411,0.264618902480553,"8.00006958750056","58.5002087545011","181.99825946826","14","20.5000002874064","83.4975601984392","46.506135555395"
"Physalaemus_soaresi",-0.210994305904686,-0.168464785426082,"8.00013915900057","53.9999994868073","216.998607480627","14.9998606038067","18.9998611558067","66.0002759892304","96.001403926034"
"Physalaemus_olfersii",0.205543381151114,0.824200391997435,"7.99958160670547","52.9999990096029","216.498607533609","14.9997907763011","18.0000694612027","48.0018783169657","148.488793360782"
"Physalaemus_lateristriga",1.15553198028401,3.02744033551699,"7.99937266989587","48.9974901104875","277.496239504074","15.4995816620963","16.5004178142019","33.001183016904","296.498121888538"
"Physalaemus_lisei",-1.14661765062798,-3.41537709225168,"8.99902426737107","48.9952606317294","330.996516456535","17.9995815537878","13.9994429741869","15.0002792804222","359.997906389253"
"Eupemphix_nattereri",2.81515918984321,29.4665151655955,"9","62.0002786982988","155.995126997763","14.9998608443983","21.9998608346976","76.0006962153024","49.0012564347333"
"Physalaemus_caete",-2.79882990405026,-23.4951856355543,"4.99992950079092","55.0001360081657","112.996440866841","7.99992936708296","23.9998610604148","59.999582690952","111.496171949352"
"Physalaemus_evangelistai",0.369053174092336,-0.574292338568199,"8.99986056499945","59.0000691757979","192.498538792708","14.9999304144997","18.5000697252026","85.5001387415961","44.498886717914"
"Physalaemus_nanus",-0.388698845763,-0.521965652431457,"7.99923328799102","48.4966540892709","303.997487429087","15.999233140292","14.500279117398","19.5009058895036","332.496026075992"
"Physalaemus_angrensis",0.273344439123902,5.96067400230295,"8.99986058840251","56.0001385955975","212.999444490804","15","17.000278823195","69.0011124560046","99.9930411171961"
"Physalaemus_rupestris",-0.29817369201335,-7.0767688592478,"8.99999998059581","56.000278306597","210.999166226763","15.0001394155964","17.0005574097896","77.0005563994065","57.9988869485912"
"Physalaemus_bokermanni",-1.19360014365572,-111.133103616298,"7.99999975140141","55.9997201596045","225.997493221201","14.9997212122031","17.0001394035992","54.9998586852178","155.002377867305"
"Physalaemus_erikae",-0.417648643913789,-7.71817853049477,"6.99916329399668","58.9960951039845","161.991354880784","11.9988843919956","22.0002789020011","26.0000009278683","232.003488574287"
"Physalaemus_kroyeri",1.20476318876906,82.5795760348566,"8.99999975199999","66.9999997674081","148.001113915549","12.99999976","23","59.9994431559978","55.9990325687582"
"Physalaemus_albifrons",-0.822298992067533,6.75549167586324,"9.00000000970684","67.0009752610611","136.000559328989","13.0001394352932","24.0002086987923","90.9998607634782","18.0050198595007"
"Physalaemus_albonotatus",0.624405542778316,-24.5682022450579,"9","58.0002783032072","228.996522260215","15.9995822818","21.0001391750006","59.0008356140034","84.9988884236069"
"Physalaemus_centralis",0.200675236178889,49.10031922924,"9","62.0004177107908","148.998191522605","14.9999999805952","22.000000019397","73.0012537670051","54.9998616891856"
"Physalaemus_cuvieri",-0.0133680142267842,-0.708570791786178,"8.99986080441088","65.0001392024076","107.999998932726","13.9987450934401","24","68.0005574491748","70.9977706395563"
"Physalaemus_maximus",0.472566214774427,2.9055152671184,"8.49993029220238","57.5000693232032","198.498469392479","14.9999302804997","18.0002087699059","81.9999985719194","49.000908539532"
"Physalaemus_barrioi",-0.216192718303209,-28.695249907534,"8.99986058840251","56.0001385955975","212.999444490804","15","17.000278823195","69.0011124560046","99.9930411171961"
"Physalaemus_gracilis",0.448057851795034,-21.961995169761,"9","44.9999995141825","368.002359800051","18","13.9998606597822","17.0008361740034","320.009049804402"
"Physalaemus_biligonigerus",0.384034889769996,56.202582374956,"9","47.9997213070857","385.496237190559","19.4999301238955","15.9999302061949","53.0003477236767","90.0038293988411"
"Physalaemus_camacan",-0.0705248280171416,0.638218156890633,"6.99916329399668","59.9960951273943","158.990381223649","11.9988843919956","22.0002789020011","26.0000009278683","224.008640592723"
"Physalaemus_jordanensis",-0.0705248280195872,0.638218156890053,"9","57.9998603438045","215.998607586592","15.000139403598","17.0001394035992","63.0019493014099","120.989974596371"
"Physalaemus_atlanticus",0.0262175210356001,-6.90695507667516,"4.00027754250583","36.0010402156263","198.498323042955","9.50034699370739","19.499861243299","39.5029900526246","183.982316606419"
"Physalaemus_crombiei",-0.138907738821309,-9.2499880281052,"6.99916329399668","55.9993020928383","161.992469548927","11.9988843919956","22.0001394470006","43.9987466404024","171.99290837964"
"Physalaemus_signifer",0.11217826869073,10.8136405459445,"6.99916329399668","55.9955382897097","168.998884649178","11.9988843919956","21.999721680815","44.9997220447018","121.995825238943"
"Physalaemus_orophilus",0.555812318000077,3.84487925119504,"8.9997214054053","59.999999472","181.998886087995","14.0001391555947","19.0002788585947","84.9997198137154","40.0005578530316"
"Physalaemus_spiniger",-0.57430956864196,-5.71828372926201,"5.99972043560013","45.997766584399","249.996791109389","12.9995812771959","18.0002790677952","42.0011135496035","259.973122617609"
"Physalaemus_aguirrei",0.474966516279655,2.73761063511563,"7.99902389040301","55.9993020928383","173.993445582237","12.9998605529994","22.0001394470006","57.9963736867205","105.010602200473"
"Physalaemus_irroratus",-0.501793038624855,-1.19177763048363,"7.49951192349806","59.997977696492","165.495119764981","12.4993724724975","21.0002788980011","41.9974208421241","160.512967142377"
"Physalaemus_maculiventris",-0.377611305690922,-7.87045860298321,"7.99986035979891","53.9999994868073","225.997493221201","14.9998606038067","17.9998611597978","47.0013897377223","161.985795848433"
"Physalaemus_moreirae",0.371888676419939,5.11177455336684,"4.50048689450228","37.0025735924104","224.496933907302","11.5002779134028","18.4998609849991","43.0011808565127","207.487750242457"
"Pleurodema_alium",0.785934808578822,-0.000187305846645935,"9.99986058040753","66.9999997674081","135.000560279132","14.0002785791872","21.0001388921866","94.9974914113119","9.00153456222257"
"Pleurodema_diplolister",-0.839975534101801,0.66867479324698,"9","67.0001392030006","115.998745450971","13.0002786345891","24.0004178890017","87.0001394310006","12.9984675965626"
"Pleurodema_bibroni",0.0223018787808023,-3.05029010179023,"9","43.0002785023052","412.496029447213","19.9998608649994","13.0001393990006","15.9997211147878","291.509813824502"
